address,allocation_points
0x001a530a6c6324aaf811446015cf5beb1dc44642,0.081809432146294500000000000000
0x002546438e18509065a981da6ca7c29e772ea091,0.081809432146294500000000000000
0x0033ef4c1781169fd7fee13332887142ee6043c6,0.081809432146294500000000000000
0x00ce049d0624a087473a4bd5078ac90ad25175e8,0.081809432146294500000000000000
0x02d10f41f3a88614c63f718272c60da7bf37a53e,0.081809432146294500000000000000
0x0403bbf1e922e995cb6820b4994465d00c296938,0.081809432146294500000000000000
0x0429c3bde14d211dc80cd0aff4636ba04632a244,0.081809432146294500000000000000
0x045aa32568a4b86bdcc0752227acd383a43422ce,0.409047160731473000000000000000
0x04b479655bec5f1788de9360fefefadbaf1d64c6,0.081809432146294500000000000000
0x04cd441acb9f40ac2de0f5150f29847aa6b824a1,0.081809432146294500000000000000
0x05525cde529c5212f1eab7f033146c8cc103cd5d,0.081809432146294500000000000000
0x05c2974d048d90ec5bfa124b6369396727b900fd,0.081809432146294500000000000000
0x05c7b084a1e9490033fa29c16b0d6222e690c30f,0.081809432146294500000000000000
0x05de7185d0a89c40ef6a4b684296debfd2e7bd0d,0.081809432146294500000000000000
0x061e959e956fee494f5b3362cc75de47af6ccc64,0.081809432146294500000000000000
0x065c2a6ab09ddb23079eef3a880658ec2e002dae,0.081809432146294500000000000000
0x0690adc3dea3dd819064c60f9eecc22e60991f2c,0.081809432146294500000000000000
0x0693b6ed9206e71fb7efda20a1ac4b2a0cc1dd91,0.081809432146294500000000000000
0x06b4f02100e6757bb3d21291b541bbaa80f6ec90,0.081809432146294500000000000000
0x06f8d9b3a0937fc34e739e06cb67798bcc58ed4c,0.081809432146294500000000000000
0x072fad42060b51c01811094450a8b51037bfe26a,0.081809432146294500000000000000
0x078d241dbe88c96d02e69cee7e13be12b3612205,0.081809432146294500000000000000
0x07c87bc9ccee8810c10abea1f933a41361749dd4,0.081809432146294500000000000000
0x088e936e23961e3b7a364999b61b5e9b7e78e1b2,0.081809432146294500000000000000
0x08c097b162823a57fe8c67bbd694d79b56f35ac5,0.081809432146294500000000000000
0x08fc810c05bbe20b6b087e0df6d5cd4fa2e7ce7f,0.409047160731473000000000000000
0x095bfdbbad0c1de8f7568a78aae982aa895e3c0c,0.081809432146294500000000000000
0x09fa85d29ad0b2bff76dab327d8e52c03a4ea2de,0.081809432146294500000000000000
0x0a08a0785ce71e68faf2e4c5f90bd0e9533680de,0.081809432146294500000000000000
0x0a24b03fa2cb9b51af900c68600b3f70211b3540,0.081809432146294500000000000000
0x0a251df99a88a20a93876205fb7f5faf2e85a481,0.081809432146294500000000000000
0x0ad9fbf7aa4c95133dbef42f4cc347c001a6e678,0.081809432146294500000000000000
0x0b3e3bffed323f7f36417a12ba280d2432c102b7,0.081809432146294500000000000000
0x0b41078fe96ad555b13eed39f30d2c7d264fdaf5,0.081809432146294500000000000000
0x0b6bd7e6222b524c2d3bdd7eccb198ccfbc5880a,0.081809432146294500000000000000
0x0bcad5f4414addf2b030b414d42ed3b9f3ab22a1,0.409047160731473000000000000000
0x0c42a309909a96df86f1939153f22c282b3ae0ed,0.081809432146294500000000000000
0x0ca5b6539f342718e33fe8067e2a7ab5495a09ac,0.081809432146294500000000000000
0x0cb9ada4c88885f613297512f6ed5d1b79acec11,0.081809432146294500000000000000
0x0df079be040ddb3b7335c872a20efed2417fa9bc,0.081809432146294500000000000000
0x0df4e1073f1258604f36eef0dcbff546f1bbac23,0.409047160731473000000000000000
0x0e8867281c42b5c2c21e92a0fb8d26b2617c4a42,0.409047160731473000000000000000
0x0ef3efb99712f161edf6efb926669a83d4217f71,0.081809432146294500000000000000
0x0f493931981ef166bc2faf0de4324f8a26bad0c2,2.726981071543150000000000000000
0x0f495a58fc5d3d5ab4110473f2fdbf5c60e3de3f,0.081809432146294500000000000000
0x0f9d6c0b9c5df15f43c1347a48e6153df4c6a6cb,0.081809432146294500000000000000
0x1089164befa598f9bd8ec2e1f5fcd91b6c263039,0.081809432146294500000000000000
0x1139043e780a331ad6d7f47106e8290b9f8c696e,0.081809432146294500000000000000
0x119ce827e8242fdbbdc4fa49346da57af8700e25,0.081809432146294500000000000000
0x12135a10b522fb2291fb00b7146c6fa8abbaadb4,0.081809432146294500000000000000
0x12372b0ee93cafe88d00ec53da94ca73b5fd767e,0.081809432146294500000000000000
0x129f39637d16e0eb7ece32091a2184c333615e8b,0.081809432146294500000000000000
0x12be926fc6d1fcf3333c8e4fab5efa173b79a93c,0.081809432146294500000000000000
0x12d49325adf4f9068886abe72ca8ebdb0c798a36,0.081809432146294500000000000000
0x12eaf810a40d995f8b1d6b1f1a9e446b3e8c965f,1.363490535771580000000000000000
0x1341df844780b66af4ccc98ae0f34be87eabe1d5,0.081809432146294500000000000000
0x13ae56e4353b0103cf90b0925b0fc88014c13380,0.081809432146294500000000000000
0x13c10ecb747f71b8aa01304b1fa08383a9163811,0.081809432146294500000000000000
0x1444d0116858c9a2c680988a7dcdf4bae543d3f3,0.081809432146294500000000000000
0x144fa22cb42348fa8377f040e427bb11e7c33e9e,0.409047160731473000000000000000
0x146f201b2b1a4f718ac443007fb1f8e8708e1820,0.081809432146294500000000000000
0x15c4b3929326dbb2787ebd0f5338e549ed79e708,0.081809432146294500000000000000
0x15ca41d59cc542b15881aa6d95f486a804995425,0.081809432146294500000000000000
0x166143ca1bc139924f7aed5423ceabf0212ac787,0.081809432146294500000000000000
0x166f2e250ac6c8ef7aaaadf9853720376a6c4b86,0.081809432146294500000000000000
0x1691565c9e5846b348bf21707521e492614df376,0.081809432146294500000000000000
